image,time,weather,locations
/imagenet-val/ILSVRC2012_val_00006787.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00026970.JPEG,day,none,"[1, 1, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00027289.JPEG,day,sunny,"[0, 0, 0, 0, 0, 0, 1, 1, 0]"
/imagenet-val/ILSVRC2012_val_00022022.JPEG,day,sunny,"[1, 0, 0, 0, 0, 0, 1, 0, 0]"
/imagenet-val/ILSVRC2012_val_00043723.JPEG,none,none,"[0, 0, 1, 0, 0, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00033055.JPEG,day,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00043320.JPEG,day,cloudy,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
/imagenet-val/ILSVRC2012_val_00014630.JPEG,night,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00035565.JPEG,day,sunny,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
/imagenet-val/ILSVRC2012_val_00030217.JPEG,night,none,"[0, 1, 0, 0, 1, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00001972.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00012006.JPEG,none,none,"[0, 0, 0, 1, 1, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00044190.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00005662.JPEG,day,sunny,"[0, 1, 0, 0, 0, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00014195.JPEG,day,none,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00006125.JPEG,night,none,"[0, 0, 1, 1, 1, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00028328.JPEG,day,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00036166.JPEG,day,sunny,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00039541.JPEG,day,sunny,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00036017.JPEG,day,none,"[0, 0, 1, 0, 0, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00020999.JPEG,day,none,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00046400.JPEG,day,none,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00035298.JPEG,day,none,"[0, 0, 1, 0, 0, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00018396.JPEG,day,sunny,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00038832.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00019881.JPEG,night,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00041762.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00003257.JPEG,day,sunny,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00003352.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00016072.JPEG,day,partly cloudy,"[0, 0, 0, 0, 1, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00046598.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00036147.JPEG,day,partly cloudy,"[0, 1, 0, 0, 0, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00039084.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00018908.JPEG,day,cloudy,"[1, 1, 0, 1, 0, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00021326.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00030570.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00039677.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00033521.JPEG,day,partly cloudy,"[0, 1, 0, 0, 0, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00028034.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00012516.JPEG,day,sunny,"[1, 1, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00029155.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00023573.JPEG,day,sunny,"[1, 0, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00035630.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00019766.JPEG,day,sunny,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00048712.JPEG,night,sunny,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00021381.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00039484.JPEG,day,none,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00023579.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00021849.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00000581.JPEG,day,partly cloudy,"[1, 1, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00018315.JPEG,day,none,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00002557.JPEG,day,sunny,"[0, 1, 0, 1, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00013465.JPEG,day,sunny,"[0, 1, 0, 0, 1, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00020737.JPEG,day,sunny,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00034137.JPEG,none,none,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
/imagenet-val/ILSVRC2012_val_00014320.JPEG,day,cloudy,"[0, 1, 0, 0, 1, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00009040.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00001661.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00033508.JPEG,day,sunny,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00007569.JPEG,none,none,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00004063.JPEG,day,cloudy,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00004446.JPEG,none,none,"[0, 1, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00049863.JPEG,day,sunny,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00013544.JPEG,day,sunny,"[0, 1, 0, 0, 1, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00034759.JPEG,day,partly cloudy,"[1, 1, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00027410.JPEG,day,none,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00029652.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00042907.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00038234.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00016005.JPEG,day,sunny,"[0, 1, 0, 0, 1, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00043222.JPEG,day,sunny,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00027825.JPEG,none,none,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
/imagenet-val/ILSVRC2012_val_00025206.JPEG,day,sunny,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00000778.JPEG,day,sunny,"[1, 0, 0, 0, 0, 1, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00037686.JPEG,day,none,"[0, 1, 1, 0, 0, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00048555.JPEG,day,sunny,"[0, 1, 0, 0, 1, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00013902.JPEG,day,sunny,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00032112.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00026521.JPEG,day,partly cloudy,"[1, 1, 0, 1, 1, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00026436.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00034369.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00014362.JPEG,day,sunny,"[1, 1, 0, 0, 1, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00049820.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00018497.JPEG,none,none,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
/imagenet-val/ILSVRC2012_val_00023618.JPEG,none,none,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
/imagenet-val/ILSVRC2012_val_00011049.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00001230.JPEG,day,sunny,"[1, 1, 0, 0, 1, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00027996.JPEG,day,sunny,"[0, 0, 0, 0, 1, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00004703.JPEG,none,none,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
/imagenet-val/ILSVRC2012_val_00008910.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00006640.JPEG,day,cloudy,"[1, 1, 0, 0, 1, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00026339.JPEG,day,sunny,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00042509.JPEG,day,sunny,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
/imagenet-val/ILSVRC2012_val_00011348.JPEG,day,sunny,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00019247.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00049937.JPEG,day,sunny,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00036235.JPEG,day,sunny,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00005378.JPEG,none,none,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
/imagenet-val/ILSVRC2012_val_00013930.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00045931.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00019454.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00024575.JPEG,day,sunny,"[0, 0, 0, 0, 0, 1, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00032912.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00002425.JPEG,day,partly cloudy,"[1, 0, 0, 0, 0, 0, 1, 0, 0]"
/imagenet-val/ILSVRC2012_val_00020486.JPEG,day,cloudy,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00002360.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00004706.JPEG,day,sunny,"[1, 1, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00020004.JPEG,day,partly cloudy,"[0, 1, 0, 0, 1, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00035872.JPEG,day,none,"[1, 0, 0, 0, 0, 0, 1, 0, 0]"
/imagenet-val/ILSVRC2012_val_00004840.JPEG,day,cloudy,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
/imagenet-val/ILSVRC2012_val_00016551.JPEG,none,none,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
/imagenet-val/ILSVRC2012_val_00048922.JPEG,day,partly cloudy,"[1, 0, 0, 0, 0, 0, 1, 0, 0]"
/imagenet-val/ILSVRC2012_val_00043075.JPEG,none,none,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00035392.JPEG,none,none,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
/imagenet-val/ILSVRC2012_val_00004410.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00006026.JPEG,day,cloudy,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00033136.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00048119.JPEG,none,none,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00024512.JPEG,day,partly cloudy,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00049577.JPEG,none,none,"[0, 0, 0, 1, 0, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00037041.JPEG,day,sunny,"[1, 1, 0, 1, 1, 1, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00010955.JPEG,none,none,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
/imagenet-val/ILSVRC2012_val_00047118.JPEG,day,sunny,"[1, 1, 0, 0, 1, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00034341.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00037743.JPEG,day,partly cloudy,"[1, 0, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00007692.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00016532.JPEG,day,sunny,"[0, 1, 0, 0, 0, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00014519.JPEG,day,partly cloudy,"[0, 1, 0, 0, 0, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00032404.JPEG,day,partly cloudy,"[1, 1, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00016095.JPEG,day,sunny,"[0, 1, 0, 1, 1, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00008499.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00046770.JPEG,day,sunny,"[1, 1, 0, 0, 1, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00011251.JPEG,day,sunny,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00045056.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00037845.JPEG,day,sunny,"[0, 0, 1, 0, 0, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00033773.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00013628.JPEG,none,none,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00015997.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00031319.JPEG,day,sunny,"[1, 0, 0, 1, 1, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00038549.JPEG,day,partly cloudy,"[0, 0, 0, 0, 1, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00015918.JPEG,day,sunny,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00031869.JPEG,day,sunny,"[1, 0, 0, 0, 0, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00032406.JPEG,day,sunny,"[1, 1, 0, 0, 1, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00049601.JPEG,none,none,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
/imagenet-val/ILSVRC2012_val_00026735.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00013331.JPEG,day,sunny,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
/imagenet-val/ILSVRC2012_val_00006546.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00031710.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00045899.JPEG,day,sunny,"[0, 1, 0, 0, 1, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00015001.JPEG,none,none,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
/imagenet-val/ILSVRC2012_val_00046185.JPEG,none,none,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
/imagenet-val/ILSVRC2012_val_00029296.JPEG,day,sunny,"[1, 1, 0, 0, 0, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00012011.JPEG,day,sunny,"[1, 1, 0, 0, 1, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00041046.JPEG,day,sunny,"[1, 0, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00048664.JPEG,day,sunny,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00027438.JPEG,day,sunny,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00045783.JPEG,day,partly cloudy,"[1, 1, 0, 0, 1, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00005155.JPEG,day,sunny,"[0, 1, 0, 1, 1, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00015367.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00019404.JPEG,day,none,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00020225.JPEG,day,sunny,"[0, 0, 0, 1, 1, 0, 1, 0, 0]"
/imagenet-val/ILSVRC2012_val_00031302.JPEG,day,sunny,"[0, 1, 0, 0, 1, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00047878.JPEG,day,none,"[0, 1, 0, 0, 0, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00027539.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00024231.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00007861.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00037436.JPEG,day,sunny,"[1, 0, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00017678.JPEG,none,none,"[0, 0, 0, 1, 0, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00016448.JPEG,day,sunny,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00012232.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00014413.JPEG,day,sunny,"[0, 0, 1, 0, 0, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00003668.JPEG,day,sunny,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00043728.JPEG,day,sunny,"[0, 1, 0, 0, 0, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00001664.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00034520.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00042980.JPEG,day,sunny,"[0, 1, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00043261.JPEG,day,none,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00004344.JPEG,day,partly cloudy,"[1, 1, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00043579.JPEG,night,none,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00019483.JPEG,day,none,"[1, 1, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00004409.JPEG,day,none,"[1, 1, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00017536.JPEG,day,sunny,"[1, 0, 0, 0, 0, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00029423.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00021271.JPEG,day,partly cloudy,"[1, 1, 0, 0, 1, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00012405.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00015126.JPEG,day,none,"[1, 1, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00017867.JPEG,day,sunny,"[0, 0, 0, 0, 1, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00030889.JPEG,day,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00042874.JPEG,none,none,"[0, 0, 0, 1, 0, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00041915.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00028044.JPEG,day,sunny,"[0, 0, 0, 1, 1, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00030690.JPEG,day,sunny,"[1, 1, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00002100.JPEG,day,sunny,"[1, 1, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00010693.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00003208.JPEG,day,sunny,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00040503.JPEG,day,sunny,"[1, 1, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00005326.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00035784.JPEG,night,none,"[0, 1, 0, 1, 0, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00034308.JPEG,day,none,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00024083.JPEG,day,partly cloudy,"[1, 1, 1, 0, 0, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00048946.JPEG,none,none,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
/imagenet-val/ILSVRC2012_val_00029174.JPEG,night,none,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
/imagenet-val/ILSVRC2012_val_00007082.JPEG,day,sunny,"[1, 1, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00032049.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00033998.JPEG,day,partly cloudy,"[0, 1, 1, 1, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00012591.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00042753.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00013526.JPEG,day,sunny,"[1, 1, 0, 0, 1, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00023244.JPEG,day,none,"[0, 0, 0, 1, 1, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00010165.JPEG,day,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00029070.JPEG,day,sunny,"[1, 1, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00043216.JPEG,day,sunny,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00009672.JPEG,day,sunny,"[0, 1, 0, 1, 1, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00046503.JPEG,day,sunny,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00027392.JPEG,day,sunny,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
/imagenet-val/ILSVRC2012_val_00012740.JPEG,day,sunny,"[1, 1, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00045365.JPEG,day,sunny,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00041281.JPEG,night,none,"[1, 0, 0, 0, 1, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00041570.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00027590.JPEG,day,cloudy,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00010555.JPEG,day,none,"[0, 0, 0, 1, 1, 0, 0, 1, 0]"
